run_tag,domain,rubric_version,transcript_index,model,label,confidence,reason,criterion_quote
a1_heldout90,career_selfimprovement,final,0,llama3.1:latest,HIGH,HIGH,"The transcript provides specific procedural steps with named methods (e.g. appreciating the difference between deep work and shallow work), concrete outcomes or metrics (e.g. three to four uninterrupted hours for decent progress), and a specific action plan (e.g. finding empty blocks in the calendar) without dominant LOW patterns.","""Contains at least 2 specific procedural steps with named methods, tools, timelines, or defined techniques — conceptual definitions alone do not qualify but named practices or described processes do"""
a1_heldout90,career_selfimprovement,final,1,llama3.1:latest,HIGH,HIGH,"The transcript provides specific procedural steps with named methods and tools, concrete outcomes or metrics, and a clear action plan for time management.","""Contains at least 2 specific procedural steps with named methods, tools, timelines, or defined techniques — conceptual definitions alone do not qualify but named practices or described processes do"""
a1_heldout90,career_selfimprovement,final,2,llama3.1:latest,HIGH,HIGH,"The transcript provides specific procedural steps (awareness, observation, experimentation) with named techniques and concrete outcomes, while avoiding dominant motivational language, repetitive warnings, and promotional content.","""Contains at least 2 specific procedural steps with named methods, tools, timelines, or defined techniques — conceptual definitions alone do not qualify but named practices or described processes do"""
a1_heldout90,career_selfimprovement,final,3,llama3.1:latest,HIGH,HIGH,"The transcript provides specific procedural steps with named methods (e.g. ""have that conversation with your key stakeholder""), concrete outcomes or metrics (e.g. ""exceeding that timeline""), and a specific action plan or named solution to address the problem of unclear expectations in a new role.","""Contains at least 2 specific procedural steps with named methods, tools, timelines, or defined techniques — conceptual definitions alone do not qualify but named practices or described processes do"""
a1_heldout90,career_selfimprovement,final,4,llama3.1:latest,HIGH,HIGH,"The transcript provides specific procedural steps with named methods and tools, concrete outcomes or metrics, and a clear action plan for addressing productivity challenges.","""Contains at least 2 specific procedural steps with named methods, tools, timelines, or defined techniques — conceptual definitions alone do not qualify but named practices or described processes do"""
a1_heldout90,career_selfimprovement,final,5,llama3.1:latest,HIGH,HIGH,"The transcript provides specific procedural steps with named methods and techniques throughout its content, meeting multiple high-signal criteria.","""Contains at least 2 specific procedural steps with named methods, tools, timelines, or defined techniques — conceptual definitions alone do not qualify but named practices or described processes do"""
a1_heldout90,career_selfimprovement,final,6,llama3.1:latest,HIGH,HIGH,"The transcript provides specific procedural steps with named methods (e.g. ""building relationships and putting yourself out there"") and concrete outcomes or metrics (e.g. getting promoted, taking on more important responsibilities), while also providing a specific action plan for navigating unspoken rules.","""Contains at least 2 specific procedural steps with named methods, tools, timelines, or defined techniques — conceptual definitions alone do not qualify but named practices or described processes do"""
a1_heldout90,career_selfimprovement,final,7,llama3.1:latest,HIGH,HIGH,"The transcript provides specific procedural steps with named methods (e.g. ""The three Cs"", ""competence"", ""commitment and compatibility"") and concrete outcomes or metrics (e.g. ""try until you can't try anymore""), while also providing a specific action plan for addressing the problem of making a great impression in a new job.","1. Contains at least 2 specific procedural steps with named methods, tools, timelines, or defined techniques — conceptual definitions alone do not qualify but named practices or described processes do"
a1_heldout90,career_selfimprovement,final,8,llama3.1:latest,HIGH,HIGH,"The transcript provides specific procedural steps with named methods and tools, concrete outcomes or metrics, and a specific action plan for addressing time management issues.","""Contains at least 2 specific procedural steps with named methods, tools, timelines, or defined techniques — conceptual definitions alone do not qualify but named practices or described processes do"""
a1_heldout90,career_selfimprovement,final,9,llama3.1:latest,HIGH,HIGH,"The transcript provides specific procedural steps with named methods (time blocking), concrete outcomes or metrics (fixed schedule productivity), and a specific action plan or solution (fixing the work hour schedule) to address time management.","""Contains at least 2 specific procedural steps with named methods, tools, timelines, or defined techniques — conceptual definitions alone do not qualify but named practices or described processes do"""
a1_heldout90,career_selfimprovement,final,10,llama3.1:latest,HIGH,HIGH,"The transcript provides specific procedural steps with named methods (e.g. Shortform's guides and exercises), concrete outcomes or metrics (e.g. ""read all of them in just a few hours""), and a specific action plan or named solution (e.g. the productivity cycle) to address the problem of productivity.","""Contains at least 2 specific procedural steps with named methods, tools, timelines, or defined techniques — conceptual definitions alone do not qualify but named practices or described processes do"""
a1_heldout90,career_selfimprovement,final,11,llama3.1:latest,HIGH,HIGH,"The transcript provides specific procedural steps with named methods and tools, concrete outcomes or metrics, and a specific action plan for addressing the problem of finding an ideal career path.","""Contains at least 2 specific procedural steps with named methods, tools, timelines, or defined techniques — conceptual definitions alone do not qualify but named practices or described processes do"""
a1_heldout90,career_selfimprovement,final,12,llama3.1:latest,HIGH,HIGH,"The transcript provides specific procedural steps with named methods (six-phase road map) and concrete outcomes or metrics (time zone considerations), while also addressing a problem (landing a remote software engineering job without experience) with a specific action plan.","""Contains at least 2 specific procedural steps with named methods, tools, timelines, or defined techniques — conceptual definitions alone do not qualify but named practices or described processes do"""
a1_heldout90,career_selfimprovement,final,13,llama3.1:latest,HIGH,MEDIUM,"The transcript provides specific procedural steps and concrete outcomes, but also includes some motivational language and a dominant hook of fear/urgency without concrete mitigation steps.","""Primary hook is fear or urgency — job loss, visa denial, market collapse — with no concrete mitigation steps offered"""
a1_heldout90,career_selfimprovement,final,14,llama3.1:latest,HIGH,MEDIUM,"The transcript provides specific procedural steps with named methods (e.g. using GitHub Copilot and ChatGPT) and concrete outcomes or metrics (e.g. 55% of developers use Copilot), but lacks a clear action plan for addressing the problem of AI-generated code.","""Contains at least 2 specific procedural steps with named methods, tools, timelines, or defined techniques — conceptual definitions alone do not qualify but named practices or described processes do"""
